FollowersCount,FriendsCount,ScreenName,Ratio,Points
100,579,925qgh,0.17271157167530224,17.271157167530223
109,688,tamukunta,0.15843023255813954,17.26889534883721
58,195,ShoTheEngineer,0.29743589743589743,17.25128205128205
100,580,roe7956,0.1724137931034483,17.24137931034483
51,151,sabure8sss,0.33774834437086093,17.225165562913908
234,3179,5ta8ga4mis,0.07360805284680717,17.22428436615288
107,665,dotegon131,0.16090225563909774,17.21654135338346
122,867,hipopotamusNoki,0.14071510957324107,17.16724336793541
45,118,JYUBIRA,0.3813559322033898,17.161016949152543
93,504,monoko668,0.18452380952380953,17.160714285714285
54,170,avatea66,0.3176470588235294,17.152941176470588
137,1095,Roberta_1023,0.12511415525114156,17.140639269406392
71,295,13min53,0.24067796610169492,17.08813559322034
290,4925,maruwktk2,0.05888324873096447,17.076142131979694
117,802,okakugowo,0.14588528678304238,17.06857855361596
80,375,sorazora0525,0.21333333333333335,17.066666666666666
48,135,ijuuinnrakudai,0.35555555555555557,17.066666666666666
167,1636,norimitu,0.10207823960880195,17.047066014669927
96,541,meat1670,0.17744916820702403,17.035120147874306
132,1024,takehikozch,0.12890625,17.015625
41,99,pumpking227,0.41414141414141414,16.97979797979798
260,3985,mash_knk,0.06524466750313676,16.96361355081556
63,234,ikezo0705,0.2692307692307692,16.96153846153846
94,521,sore_abs,0.18042226487523993,16.959692898272554
134,1060,e8FUBhzR4T0zoCG,0.12641509433962264,16.939622641509434
161,1531,x64bfdgk,0.10516002612671456,16.930764206401044
58,199,IGPZkYzsx06iNVa,0.2914572864321608,16.90452261306533
37,81,yoma978,0.4567901234567901,16.901234567901234
99,581,YakkeyAka,0.1703958691910499,16.86919104991394
146,1264,sorayoshida0520,0.11550632911392406,16.86392405063291
101,605,Zrk_Velocca,0.1669421487603306,16.86115702479339
51,155,orange235711,0.32903225806451614,16.780645161290323
82,401,2HhKrJvymOjPyya,0.20448877805486285,16.768079800498754
76,345,leonn_sirosaki,0.22028985507246376,16.742028985507247
39,91,souheisaikawa,0.42857142857142855,16.714285714285715
110,724,akasatanamani,0.15193370165745856,16.712707182320443
87,453,Tommin73,0.19205298013245034,16.70860927152318
94,530,GANMAaomash,0.17735849056603772,16.671698113207547
57,195,bakusyouryu,0.2923076923076923,16.661538461538463
41,101,yukino0O,0.40594059405940597,16.643564356435643
96,554,orotimaruW0632A,0.17328519855595667,16.63537906137184
151,1372,suika3636,0.11005830903790087,16.618804664723033
96,555,yusepan62,0.17297297297297298,16.605405405405406
38,87,ayapuuu29,0.4367816091954023,16.597701149425287
91,499,hirodesu79,0.18236472945891782,16.595190380761522
82,406,akirasp2001,0.2019704433497537,16.561576354679804
23,32,gennarimanga,0.71875,16.53125
126,962,sirayuri65,0.13097713097713098,16.503118503118504
75,341,Dot2Gb,0.21994134897360704,16.49560117302053
40,97,Poke_Furfrou,0.41237113402061853,16.49484536082474
52,164,Ando_Amarna,0.3170731707317073,16.48780487804878
103,645,rugby_love_yama,0.15968992248062017,16.448062015503876
53,171,riecream61,0.30994152046783624,16.426900584795323
126,967,490Joken,0.13029989658738367,16.41778697001034
36,79,19kenchack96,0.45569620253164556,16.40506329113924
68,282,darkcross_1976,0.24113475177304963,16.397163120567377
174,1847,harusukedefu,0.09420682187330806,16.391987005955603
111,752,z_olex,0.14760638297872342,16.3843085106383
117,836,noritetsu0910,0.13995215311004786,16.374401913875598
51,159,suzukaze11,0.32075471698113206,16.358490566037737
52,166,snkiro,0.3132530120481928,16.289156626506024
266,4351,chii_ss_s2,0.0611353711790393,16.262008733624455
99,603,kurumin_n_1016,0.16417910447761194,16.253731343283583
172,1828,RnKTXuJg0Wbipnx,0.09409190371991247,16.183807439824946
107,708,cosmopolitan_ss,0.15112994350282485,16.17090395480226
219,2968,Goblin_kotobuki,0.07378706199460916,16.15936657681941
37,85,bibbidi_boo,0.43529411764705883,16.105882352941176
98,598,yoshohikoppi,0.16387959866220736,16.06020066889632
38,90,quma32,0.4222222222222222,16.044444444444444
87,472,choppiri855,0.1843220338983051,16.036016949152543
46,132,nyako2850,0.3484848484848485,16.03030303030303
283,5000,kaon_0329,0.0566,16.0178
71,315,mansinou,0.2253968253968254,16.003174603174603
184,2118,mawile_beni,0.08687440982058546,15.984891406987725
147,1353,kounotori0704,0.10864745011086474,15.971175166297117
87,474,witch_green,0.18354430379746836,15.968354430379748
59,218,grrrreen_poke,0.2706422018348624,15.96788990825688
65,265,macchi_hx,0.24528301886792453,15.943396226415095
137,1178,kyokyo1412,0.11629881154499151,15.932937181663837
57,204,kuu_shibu494917,0.27941176470588236,15.926470588235293
271,4618,Mobubox,0.058683412732784754,15.903204850584668
48,145,maizawa8,0.3310344827586207,15.889655172413793
136,1168,ryu_yami0520,0.11643835616438356,15.835616438356164
73,337,phankill_hrkng,0.2166172106824926,15.813056379821958
46,134,hj_heavenire123,0.34328358208955223,15.791044776119403
53,178,reu_ngnl0327,0.29775280898876405,15.780898876404494
81,416,rinno_poke,0.19471153846153846,15.771634615384615
159,1608,Nakaisann_Alcor,0.09888059701492537,15.722014925373134
76,368,kazuto_415,0.20652173913043478,15.695652173913043
49,153,BTB_Trb_dddd,0.3202614379084967,15.69281045751634
102,663,Sattyan2334,0.15384615384615385,15.692307692307692
56,200,amimeee16,0.28,15.68
112,801,Kittel_UmiRin,0.13982521847690388,15.660424469413233
94,566,jasmiso_miso,0.16607773851590105,15.6113074204947
54,187,amazon1593,0.2887700534759358,15.593582887700535
60,231,teramooon10,0.2597402597402597,15.584415584415584
120,924,XFuDlYoMsT1NVPY,0.12987012987012986,15.584415584415584
29,54,akabaregakowai,0.5370370370370371,15.574074074074074
80,411,bosabosabosako1,0.19464720194647203,15.571776155717762
52,174,NIShIOISHINo,0.2988505747126437,15.540229885057471
40,103,dpiccho,0.3883495145631068,15.533980582524272
39,98,makoto_majima,0.3979591836734694,15.520408163265307
156,1574,SEGchans,0.09911054637865312,15.461245235069885
76,374,AFX1IXNgJBw2QI9,0.20320855614973263,15.443850267379679
89,513,rPZBlQrMNpGDg4l,0.17348927875243664,15.440545808966862
87,491,jiro_jiro_minna,0.17718940936863545,15.415478615071283
82,437,tennoujisunsun,0.18764302059496568,15.386727688787186
37,89,nnpekon,0.4157303370786517,15.382022471910112
149,1444,furuyashiki69,0.10318559556786704,15.374653739612189
172,1925,EginDger7F,0.08935064935064935,15.368311688311689
74,357,yuuta_sticker,0.20728291316526612,15.338935574229692
63,259,kyarapo_,0.24324324324324326,15.324324324324325
146,1391,Oqn8rTf1t5xwpdN,0.10496046010064701,15.324227174694464
131,1121,captaing10,0.11685994647636039,15.308652988403212
106,735,6257625Rs,0.14421768707482993,15.287074829931973
43,121,0000asu,0.35537190082644626,15.28099173553719
140,1283,angusromer,0.10911925175370225,15.276695245518317
238,3708,ma_yusei,0.06418554476806904,15.276159654800432
198,2572,soranoko1312,0.07698289269051321,15.242612752721618
40,105,whiskas_3d,0.38095238095238093,15.238095238095237
39,100,skei12th,0.39,15.21
63,261,kta_213,0.2413793103448276,15.206896551724139
103,701,TeSaimo,0.14693295292439373,15.134094151212553
51,172,jomo1986,0.29651162790697677,15.122093023255815
153,1549,cherrysoto368,0.0987734021949645,15.112330535829567
178,2102,_non_acute,0.08468125594671741,15.0732635585157
236,3699,ksakurafd,0.06380102730467695,15.057042443903757
236,3707,Owen_495,0.06366333962773132,15.024548152144591
31,64,0617oji,0.484375,15.015625
34,77,unknown15115918,0.44155844155844154,15.012987012987013
73,355,cycleshino,0.2056338028169014,15.011267605633803
81,438,4QJmRIgX4QVlJ0D,0.18493150684931506,14.979452054794521
213,3030,panpkin228,0.0702970297029703,14.973267326732673
35,82,spitz88888823,0.4268292682926829,14.939024390243903
49,161,basebar2,0.30434782608695654,14.91304347826087
207,2878,deruderu1379,0.07192494788047255,14.888464211257817
72,349,kasayu_ko,0.20630372492836677,14.853868194842407
34,78,dot_wa_lie,0.4358974358974359,14.820512820512821
117,924,ataeht2153,0.1266233766233766,14.814935064935066
126,1073,miura_go,0.11742777260018639,14.795899347623486
136,1251,NikkaGonefox,0.10871302957633892,14.784972022382094
47,150,sushitoanko,0.31333333333333335,14.726666666666667
33,74,kaerukunnnnnn,0.44594594594594594,14.716216216216216
153,1597,jam_potato,0.09580463368816532,14.658108954289293
82,459,7fY21U1kzXGnpoa,0.1786492374727669,14.649237472766885
51,178,rad_ryu6,0.28651685393258425,14.612359550561798
38,99,GushanoKiwami,0.3838383838383838,14.585858585858587
35,84,ORyo42957410,0.4166666666666667,14.583333333333334
36,89,tamunasu_mj2008,0.4044943820224719,14.561797752808989
36,89,umareta_bakari,0.4044943820224719,14.561797752808989
62,264,shuku1998,0.23484848484848486,14.56060606060606
65,291,obakenokunikara,0.22336769759450173,14.518900343642612
28,54,sauriwaneteiru,0.5185185185185185,14.518518518518519
78,420,fuk_icn,0.18571428571428572,14.485714285714286
67,310,teriyaki896896,0.2161290322580645,14.480645161290322
106,776,Tubaki_busaiku,0.13659793814432988,14.47938144329897
116,930,AhonokoT,0.12473118279569892,14.468817204301075
42,122,gorira_younashi,0.3442622950819672,14.459016393442623
68,320,4h0WqjLQoTYcYp1,0.2125,14.45
102,721,bakakabata,0.14147018030513175,14.42995839112344
78,422,178K1,0.1848341232227488,14.417061611374407
68,322,yoshimuratatuki,0.2111801242236025,14.360248447204969
67,313,shinoyama6,0.21405750798722045,14.34185303514377
43,129,inuhshskawayusu,0.3333333333333333,14.333333333333334
130,1181,rnpyvumpp,0.1100762066045724,14.309906858594411
83,482,miastliar,0.17219917012448133,14.292531120331951
10,7,dkanlsa,1.4285714285714286,14.285714285714286
267,4999,ttt2t2masaki,0.05341068213642729,14.260652130426084
28,55,catking0710,0.509090909090909,14.254545454545454
36,91,Smash_Purin,0.3956043956043956,14.241758241758241
36,91,hana_pp5555,0.3956043956043956,14.241758241758241
71,354,26_4926,0.20056497175141244,14.240112994350282
123,1063,buffalocat98,0.11571025399811853,14.23236124176858
73,375,Tanta_ymg,0.19466666666666665,14.210666666666667
101,718,KRdR06zYDVOK6b7,0.14066852367688024,14.207520891364902
49,169,niwaka_amei,0.28994082840236685,14.207100591715976
66,307,fps39054957,0.21498371335504887,14.188925081433224
126,1119,tora01234,0.1126005361930295,14.187667560321715
121,1032,7246mira,0.11724806201550388,14.187015503875969
37,97,Masahiro_55sub,0.38144329896907214,14.11340206185567
140,1389,kiraratei_phos,0.1007919366450684,14.110871130309576
80,454,syouyu814,0.1762114537444934,14.09691629955947
38,103,qaradiver,0.36893203883495146,14.019417475728156
72,371,Nitiki2nd,0.1940700808625337,13.973045822102426
91,593,otya2000,0.15345699831365936,13.964586846543002
33,78,rrrrrrr07ei,0.4230769230769231,13.961538461538462
117,981,ykbearf1104,0.11926605504587157,13.954128440366972
44,139,tak6411,0.31654676258992803,13.928057553956835
76,415,sukorunr,0.18313253012048192,13.918072289156626
65,304,araco3,0.2138157894736842,13.898026315789474
103,764,gamisander,0.13481675392670156,13.886125654450261
68,334,lovesleepgame,0.20359281437125748,13.844311377245509
118,1007,butanosuke11,0.11717974180734857,13.82720953326713
229,3793,TOFU_0218,0.06037437384655945,13.825731610862114
109,860,hoji456,0.12674418604651164,13.815116279069768
85,523,000_Nightmare,0.16252390057361377,13.81453154875717
48,167,Y8ke_an08,0.2874251497005988,13.796407185628743
52,196,malsok3234,0.2653061224489796,13.795918367346939
75,408,yama0_,0.18382352941176472,13.786764705882353
183,2430,anidre_sasa,0.07530864197530865,13.781481481481482
45,147,mitani_0505,0.30612244897959184,13.775510204081632
53,204,AvoIMvL9AXLRYCb,0.25980392156862747,13.769607843137255
59,253,ma36_ne,0.233201581027668,13.75889328063241
202,2966,_ReJoi_,0.06810519217801753,13.75724881995954
54,212,onohinatadayo,0.25471698113207547,13.754716981132075
136,1345,gry038wOvE,0.10111524163568773,13.751672862453532
66,317,maturinui,0.2082018927444795,13.741324921135647
262,4997,weather21324014,0.052431458875325195,13.737042225335202
44,141,75lc1KmMYJ1pxq5,0.3120567375886525,13.73049645390071
31,70,WfnYWtuBcdIdVv8,0.44285714285714284,13.728571428571428
49,175,toratora__gogo,0.28,13.72
83,503,Kuro17ry,0.16500994035785288,13.695825049701789
60,263,Tsukkiy_SPOON,0.22813688212927757,13.688212927756654
70,358,iroha5194,0.19553072625698323,13.687150837988828
61,272,GASHIRA_E,0.22426470588235295,13.680147058823529
32,75,RIRI32171890,0.4266666666666667,13.653333333333334
115,972,sokokudairiten,0.1183127572016461,13.6059670781893
116,989,gdgd58461,0.1172901921132457,13.605662285136502
67,330,BF1codww2,0.20303030303030303,13.603030303030303
106,827,HaruK5G,0.12817412333736397,13.586457073760581
29,62,i753159,0.46774193548387094,13.564516129032258
62,284,Mi__yt2,0.21830985915492956,13.535211267605634
50,185,syumi1145141919,0.2702702702702703,13.513513513513514
190,2672,nashidon,0.07110778443113773,13.510479041916168
36,96,Joke_Miyako3,0.375,13.5
130,1252,M3PXwRZotHD6mMq,0.10383386581469649,13.498402555910543
71,374,Tl4D6F3SEZNiFdB,0.18983957219251338,13.47860962566845
83,513,catnext423,0.1617933723196881,13.428849902534113
192,2749,nebusoku_onl1ne,0.06984357948344852,13.409967260822118
119,1059,FlcCup,0.11237016052880075,13.37204910292729
50,187,koouuusssseeeee,0.26737967914438504,13.368983957219251
42,132,Yuuuukiiikooooo,0.3181818181818182,13.363636363636363
115,990,dojiko_000,0.11616161616161616,13.358585858585858
97,705,VLxymxBzGPYbYWx,0.1375886524822695,13.346099290780142
41,126,subetega_F,0.3253968253968254,13.341269841269842
59,261,OKAPR2,0.2260536398467433,13.337164750957854
20,30,Uhj33y5GczH7j2q,0.6666666666666666,13.333333333333334
68,347,lego_emo2,0.19596541786743515,13.32564841498559
46,159,Ys_E03,0.2893081761006289,13.30817610062893
34,87,sibasiba_3031,0.39080459770114945,13.28735632183908
66,328,kos_kara,0.20121951219512196,13.28048780487805
58,254,masa522yasu,0.2283464566929134,13.244094488188976
87,572,engiubar,0.1520979020979021,13.232517482517483
257,4993,pcak6VQXlTX4zs7,0.05147206088523933,13.22831964750651
23,40,beat10_,0.575,13.225
23,40,junkatbean,0.575,13.225
43,140,nemmrn,0.30714285714285716,13.207142857142857
60,273,hjiri_,0.21978021978021978,13.186813186813186
58,256,7u5zZ,0.2265625,13.140625
246,4608,TUNDORA4,0.053385416666666664,13.1328125
55,231,RuralPlatypus,0.23809523809523808,13.095238095238095
160,1955,Emanue_Vittorio,0.08184143222506395,13.09462915601023
111,942,Vl0OCbfNSFhdypv,0.1178343949044586,13.079617834394904
109,910,Siu_amanei,0.11978021978021978,13.056043956043956
119,1085,v3aOFkjkpThFKLx,0.10967741935483871,13.051612903225806
108,894,smileflower01,0.12080536912751678,13.046979865771812
91,635,NAMIDA187,0.14330708661417324,13.040944881889764
83,530,inma_futabachan,0.15660377358490565,12.99811320754717
81,505,pzdr1214,0.1603960396039604,12.992079207920792
34,89,tsubomi41,0.38202247191011235,12.98876404494382
31,74,kzkg10,0.4189189189189189,12.986486486486486
21,34,isokyonn,0.6176470588235294,12.970588235294118
56,242,butaniiiiiku,0.23140495867768596,12.958677685950413
68,357,Saishijyou,0.19047619047619047,12.952380952380953
92,655,Sham_WhiteTiger,0.14045801526717558,12.922137404580152
54,226,YZ_lili,0.23893805309734514,12.902654867256636
46,164,U3msIp,0.2804878048780488,12.902439024390244
164,2087,ootookura,0.0785816962146622,12.8873981792046
119,1099,dai_kaijujan,0.10828025477707007,12.885350318471337
70,381,ceculZQEtrMOYZL,0.1837270341207349,12.860892388451443
66,339,remimatcha398,0.19469026548672566,12.849557522123893
253,4993,Azupon3915,0.05067093931504106,12.819747646705387
96,719,mameuosan,0.13351877607788595,12.81780250347705
24,45,AbasiriTom,0.5333333333333333,12.8
59,272,REIA_XxX,0.21691176470588236,12.797794117647058
54,228,NAlsQ6U53yk57ln,0.23684210526315788,12.789473684210526
25,49,iGmLwqb6LD4g0Ua,0.5102040816326531,12.755102040816327
25,49,kusosandra,0.5102040816326531,12.755102040816327
159,1994,sakito_nana,0.07973921765295888,12.67853560682046
38,114,shinnullpoint,0.3333333333333333,12.666666666666666
33,86,wachikiyu2,0.38372093023255816,12.662790697674419
91,656,setuya_iori,0.13871951219512196,12.623475609756097
62,305,daihuku122510,0.20327868852459016,12.60327868852459
21,35,69sosyaku69,0.6,12.6
80,508,12Back,0.15748031496062992,12.598425196850394
53,223,muko_hanatsuya,0.23766816143497757,12.596412556053812
49,191,mjolnir6004,0.25654450261780104,12.570680628272251
49,191,9Cu_koma_rassie,0.25654450261780104,12.570680628272251
38,115,uryonobu2011,0.33043478260869563,12.556521739130435
176,2468,AUJJCIg9b2R8XKG,0.0713128038897893,12.551053484602917
83,549,yuki_shiroiro25,0.151183970856102,12.548269581056466
56,250,d0ramilk55,0.224,12.544
56,250,pokcetpaka,0.224,12.544
46,169,negimisora_men,0.27218934911242604,12.520710059171599
20,32,muto999_,0.625,12.5
57,260,ruka_koebuta,0.21923076923076923,12.496153846153845
48,185,Akker32768,0.2594594594594595,12.454054054054055
233,4368,LeSucArbre,0.05334249084249084,12.428800366300367
67,363,_kirim,0.18457300275482094,12.366391184573002
38,117,aaiiuue28919510,0.3247863247863248,12.341880341880342
121,1188,gurenerin,0.10185185185185185,12.324074074074074
53,228,himachi_mental,0.2324561403508772,12.320175438596491
23,43,record_my_RYN,0.5348837209302325,12.30232558139535
95,738,Kou75254187,0.12872628726287264,12.2289972899729
234,4481,beargroly,0.052220486498549434,12.219593840660567
110,991,Nelrosso,0.11099899091826437,12.209889001009081
87,621,ponseponseponse,0.14009661835748793,12.18840579710145
228,4282,Suraoooo,0.053246146660439045,12.140121438580103
35,101,koushi06game,0.3465346534653465,12.128712871287128
35,101,gotty777,0.3465346534653465,12.128712871287128
66,360,Shin_Miyagiken,0.18333333333333332,12.1
118,1152,productDclass,0.10243055555555555,12.086805555555555
48,191,kaz_dockhack,0.2513089005235602,12.06282722513089
126,1317,riki0503_,0.09567198177676538,12.054669703872438
32,85,shin_taropon,0.3764705882352941,12.047058823529412
100,831,aty855163,0.12033694344163658,12.033694344163658
126,1320,zizii_front,0.09545454545454546,12.027272727272727
35,102,980yenchap10171,0.3431372549019608,12.009803921568627
245,5001,tenka_m,0.04899020195960808,12.00259948010398
48,192,D_Yoshi44,0.25,12.0
123,1261,O1Ko5,0.09754163362410785,11.997620935765266
70,409,Dr71379189,0.17114914425427874,11.98044009779951
79,522,RabbitAATS,0.15134099616858238,11.955938697318008
49,201,A3_HACHIKO,0.24378109452736318,11.945273631840797
105,923,sr_tumugi,0.11375947995666305,11.94474539544962
134,1504,IlovePDRsan,0.08909574468085106,11.938829787234043
65,355,future1582,0.18309859154929578,11.901408450704226
75,473,moshirozuki,0.15856236786469344,11.89217758985201
87,637,_rikonclub,0.13657770800627944,11.882260596546312
108,984,chocolateplate0,0.10975609756097561,11.853658536585366
62,325,kaironsan1852,0.19076923076923077,11.827692307692308
37,116,irakaino_htk,0.31896551724137934,11.801724137931034
173,2537,reijisasaragi,0.06819077650768625,11.79700433582972
158,2120,ukitaharata,0.07452830188679245,11.775471698113208
42,150,S47ebOcoIcuZfvi,0.28,11.76
27,62,kirama_6,0.43548387096774194,11.758064516129032
90,689,Hukurou_titiue,0.13062409288824384,11.756168359941945
83,586,kagemoyou,0.1416382252559727,11.755972696245733
88,659,shayashi41,0.13353566009104703,11.751138088012139
61,317,ma6266,0.19242902208201892,11.738170347003155
83,588,twilightsaza,0.141156462585034,11.715986394557824
64,350,radicaru,0.18285714285714286,11.702857142857143
71,431,ton3113yz,0.16473317865429235,11.696055684454757
34,99,lll_tapioka,0.3434343434343434,11.676767676767676
85,621,nakamura_1125_,0.13687600644122383,11.634460547504025
65,364,v_lpxe,0.17857142857142858,11.607142857142858
61,322,motoki_2824,0.18944099378881987,11.555900621118013
113,1106,FUMItyon,0.10216998191681737,11.545207956600361
84,613,yukanosukefanza,0.1370309951060359,11.510603588907015
141,1728,zsu5g7kg,0.08159722222222222,11.505208333333334
37,119,oookokokokop,0.31092436974789917,11.504201680672269
93,752,sky_aquarium_40,0.12367021276595745,11.501329787234043
46,184,Kavo95716796,0.25,11.5
128,1429,kfkh_1006,0.08957312806158152,11.465360391882434
63,348,IrishCoo,0.1810344827586207,11.405172413793103
87,664,WHO30399652,0.13102409638554216,11.399096385542169
76,507,A20610989,0.14990138067061143,11.392504930966469
59,306,KTuyocchi,0.19281045751633988,11.375816993464053
136,1626,gammabacon,0.08364083640836409,11.375153751537516
74,482,hattsu69,0.15352697095435686,11.360995850622407
151,2010,Eikomi_Toyo,0.07512437810945273,11.343781094527364
43,164,ppp8104,0.2621951219512195,11.274390243902438
73,473,naaryan1073,0.1543340380549683,11.266384778012686
30,80,eakonnaotta,0.375,11.25
70,436,hutsuunohito0,0.16055045871559634,11.238532110091743
129,1482,Dolphin_iluka,0.08704453441295547,11.228744939271255
28,70,norizaru_f_0327,0.4,11.2
84,631,Fores_MH,0.13312202852614896,11.182250396196514
68,414,o0t1t0o,0.1642512077294686,11.169082125603865
51,233,love_coldrain,0.21888412017167383,11.163090128755364
88,695,ohagi07,0.12661870503597122,11.142446043165467
61,334,masatongton,0.18263473053892215,11.140718562874252
104,971,tenriru,0.10710607621009269,11.13903192584964
69,428,qnbI4RGcfzci62K,0.16121495327102803,11.123831775700934
77,533,one_pe_ppe,0.14446529080675422,11.123827392120075
30,81,masutaka_dot,0.37037037037037035,11.11111111111111
72,467,Kanpekipumpkin,0.15417558886509636,11.100642398286938
26,61,saharakamezou,0.4262295081967213,11.081967213114755
74,495,Nomunomu0340,0.1494949494949495,11.062626262626262
76,523,JUN_konosuba,0.14531548757170173,11.04397705544933
39,138,GumiSakuya,0.2826086956521739,11.021739130434783
41,153,d56161,0.2679738562091503,10.986928104575163
45,186,luckystrike0122,0.24193548387096775,10.887096774193548
50,230,boc_voyager,0.21739130434782608,10.869565217391305
38,133,GghTzJ7DXRVa5MM,0.2857142857142857,10.857142857142858
123,1394,Siromon_572,0.08823529411764706,10.852941176470589
57,300,kakariyama,0.19,10.83
67,415,toru_haruto,0.1614457831325301,10.816867469879519
63,368,satomakoto14,0.17119565217391305,10.785326086956522
33,101,sm77ihz,0.32673267326732675,10.782178217821782
77,551,runanomake,0.1397459165154265,10.76043557168784
21,41,huuuuuumin,0.5121951219512195,10.75609756097561
17,27,TELSNOW0343,0.6296296296296297,10.703703703703704
37,128,megantegasuki,0.2890625,10.6953125
43,173,isoha_Bank,0.24855491329479767,10.6878612716763
231,5000,hikaru10292,0.0462,10.6722
49,225,4545penix,0.21777777777777776,10.671111111111111
24,54,KOUKA815,0.4444444444444444,10.666666666666666
40,150,konidesu,0.26666666666666666,10.666666666666666
32,96,bone_zahhatolte,0.3333333333333333,10.666666666666666
207,4027,bonelesseaotter,0.0514030295505339,10.640427116960517
113,1204,ukiraki19,0.09385382059800665,10.605481727574752
57,307,Kuniamatugitoww,0.18566775244299674,10.583061889250814
112,1188,abi10962,0.09427609427609428,10.558922558922559
149,2104,detsuku,0.07081749049429657,10.55180608365019
150,2136,zakuro0028,0.0702247191011236,10.53370786516854
109,1128,Katsumatsu_0320,0.09663120567375887,10.532801418439716
51,247,koyokoyosk,0.20647773279352227,10.530364372469636
229,4981,HJUF319wNByudbc,0.04597470387472395,10.528207187311784
130,1611,vbnuraki,0.08069522036002483,10.490378646803228
18,31,kakigooriEE,0.5806451612903226,10.451612903225806
53,269,hushimisoba,0.1970260223048327,10.442379182156134
41,161,ricepaddy_yama,0.2546583850931677,10.440993788819876
115,1269,Nozomi0609159,0.09062253743104808,10.421591804570529
58,323,DJHaruNo1,0.17956656346749225,10.41486068111455
40,154,tukune_unvernu3,0.2597402597402597,10.38961038961039
151,2205,YOME_BOSHU,0.06848072562358276,10.340589569160997
75,546,kari_aka__1,0.13736263736263737,10.302197802197803
76,561,a_ahirutakumin,0.1354723707664884,10.29590017825312
36,126,NwxhCxac5Egzxfb,0.2857142857142857,10.285714285714286
43,180,horaana_panda,0.2388888888888889,10.272222222222222
118,1356,misonabe_hoka2,0.08702064896755163,10.268436578171091
83,671,kyl3paTpPKBn30Z,0.12369597615499255,10.266766020864381
76,563,kacnkm,0.1349911190053286,10.259325044404973
29,82,kiyonekosansan,0.35365853658536583,10.25609756097561
59,340,marlin_FTMM,0.17352941176470588,10.238235294117647
34,113,Niskomi_Lees27,0.3008849557522124,10.230088495575222
94,865,Naohiko201,0.10867052023121387,10.215028901734104
52,265,n_hky0046,0.19622641509433963,10.20377358490566
51,255,yy33kl,0.2,10.2
171,2872,anryu123,0.05954038997214485,10.18140668523677
46,208,tokunaga0923,0.22115384615384615,10.173076923076923
80,633,satoimo4771,0.1263823064770932,10.110584518167457
36,129,sekitie0505full,0.27906976744186046,10.046511627906977
46,211,Lx7wgH9RJCaqIW6,0.21800947867298578,10.028436018957345
45,203,mrcr13341104,0.22167487684729065,9.975369458128078
141,1994,silverroof115,0.07071213640922769,9.970411233701103
40,161,ktk_nd,0.2484472049689441,9.937888198757763
24,58,m96616298,0.41379310344827586,9.931034482758621
24,58,izumi_wlove,0.41379310344827586,9.931034482758621
89,799,Calpim_d,0.1113892365456821,9.913642052565708
59,352,kirari_116,0.16761363636363635,9.889204545454545
120,1457,kazumax25,0.08236101578586136,9.883321894303362
55,307,morineko_0113,0.1791530944625407,9.853420195439739
121,1486,kaachan_kick,0.08142664872139974,9.852624495289367
163,2708,b2f2Agz2rfJ2ZtI,0.06019202363367799,9.811299852289512
63,406,guri_Yuzu,0.15517241379310345,9.775862068965518
24,59,eskt4499,0.4067796610169492,9.76271186440678
42,182,kanikamamannbou,0.23076923076923078,9.692307692307692
54,301,m_rangetsu,0.17940199335548174,9.687707641196013
36,134,higu_lom,0.26865671641791045,9.671641791044776
146,2211,alchemist_0131,0.06603346901854365,9.640886476707372
160,2664,Nazrin_0425,0.06006006006006006,9.60960960960961
24,60,sato31566,0.4,9.6
27,76,YUYUYURU0714,0.35526315789473684,9.592105263157896
159,2636,OFuTonIKIMONO,0.06031866464339909,9.590667678300456
80,668,koko_spon,0.11976047904191617,9.580838323353293
93,906,to_hu7010,0.10264900662251655,9.54635761589404
65,444,jSZnJDmCpB9Iq8B,0.1463963963963964,9.515765765765765
70,515,hutabaannzu_,0.13592233009708737,9.514563106796116
16,27,TANAKATAMAGO_,0.5925925925925926,9.481481481481481
30,95,mathio_uwaki,0.3157894736842105,9.473684210526315
70,518,chooooookooooo,0.13513513513513514,9.45945945945946
121,1550,james_mangamura,0.07806451612903226,9.445806451612903
97,997,bkkm_s,0.09729187562688064,9.437311935807422
153,2482,chinburuchin,0.06164383561643835,9.431506849315069
67,477,kameota_nyaaaaa,0.14046121593291405,9.41090146750524
59,370,gohTQs8z4RZSQqz,0.15945945945945947,9.408108108108108
44,206,Felper_for_F,0.21359223300970873,9.398058252427184
105,1176,danieruthirteen,0.08928571428571429,9.375
58,359,ontamama11,0.1615598885793872,9.370473537604457
192,3943,suzuki19XX,0.048693887902612226,9.349226477301547
57,348,ZMx1wSRrKsceTd4,0.16379310344827586,9.336206896551724
63,426,noct_,0.14788732394366197,9.316901408450704
203,4428,HuwieIce,0.04584462511291779,9.306458897922312
50,269,kirokiro_cyan,0.18587360594795538,9.293680297397769
68,498,JCJC_Jessie,0.13654618473895583,9.285140562248996
56,338,eQXRDf7Du8LJPQa,0.16568047337278108,9.278106508875739
158,2693,aster_mio,0.05867062755291497,9.269959153360565
38,156,andaaobasan1,0.24358974358974358,9.256410256410257
63,429,lastamusic,0.14685314685314685,9.251748251748252
31,104,mihituzikai,0.2980769230769231,9.240384615384615
39,165,Lemonade_08_,0.23636363636363636,9.218181818181819
70,532,yahagimoekaaa,0.13157894736842105,9.210526315789474
